game_pk,at_bat_number,pitch_number,calculated_release_angle,calculated_avg_angle,release_frame,max_wrist_velocity,setup_angle,setup_std,max_pitch_angle,max_angle_frame,cocking_avg,cocking_std,accel_avg,accel_std,decel_avg,decel_std,follow_avg,follow_std,angle_range,avg_angle_change,total_analyzed_frames,output_video_path,detection_rate
776562,35,1,177.38101196289062,141.3882598876953,198,225.0591583251953,130.7598419189453,41.51774978637695,179.8546142578125,196.0,178.1821746826172,1.6416765451431274,177.03411865234375,1.739945650100708,165.74874877929688,11.7615966796875,171.43240356445312,7.902295589447021,-0.056915283203125,9.66364288330078,265.0,videos/2025-08-27_776562_atbat_35_pitch_1_CU_Curveball_none_analyzed.mp4,71.84210526315789
776562,35,2,153.4198760986328,98.80502319335938,204,204.5372009277344,92.54955291748048,35.57670593261719,176.4767303466797,191.0,150.00489807128906,18.04411506652832,121.76311492919922,22.515060424804688,94.58161163330078,27.734697341918945,100.0386199951172,29.61152458190918,90.18985748291016,11.61281681060791,353.0,videos/2025-08-27_776562_atbat_35_pitch_2_SI_Sinker_none_analyzed.mp4,90.73170731707316
776562,35,3,120.03285217285156,116.71898651123048,202,191.8148956298828,96.08304595947266,31.01936912536621,179.40716552734375,181.0,160.7828826904297,13.251638412475586,116.93907165527344,14.74070644378662,147.95315551757812,25.00774955749512,135.15032958984375,32.8376350402832,81.24087524414062,15.775175094604492,400.0,videos/2025-08-27_776562_atbat_35_pitch_3_ST_Sweeper_none_analyzed.mp4,75.0
776562,35,4,129.8494415283203,87.50350952148438,206,203.9096069335937,90.21393585205078,33.32579803466797,166.00726318359375,196.0,135.64414978027344,17.567617416381836,134.7959442138672,14.135685920715332,75.73527526855469,38.40972900390625,53.02953720092773,34.4237174987793,52.26884460449219,10.872879028320312,323.0,videos/2025-08-27_776562_atbat_35_pitch_4_ST_Sweeper_none_analyzed.mp4,85.71428571428571
776562,35,5,127.89967346191406,104.08746337890624,205,224.0027008056641,96.54334259033205,33.5302848815918,172.36448669433594,187.0,115.2784423828125,47.57294464111328,139.06024169921875,4.182878017425537,116.92140197753906,37.02699279785156,79.80000305175781,16.137386322021484,24.815261840820312,13.59731674194336,297.0,videos/2025-08-27_776562_atbat_35_pitch_5_FF_4-Seam_Fastball_none_analyzed.mp4,76.90355329949239
776562,35,6,79.47986602783203,106.16989135742188,191,214.21080017089844,79.14502716064453,27.80143547058105,176.8080596923828,162.0,81.7490005493164,56.233734130859375,133.0153350830078,16.810989379882812,140.31312561035156,21.998579025268555,118.06805419921876,46.32497024536133,47.30386352539063,17.195148468017578,460.0,videos/2025-08-27_776562_atbat_35_pitch_6_SL_Slider_field_out_analyzed.mp4,84.16370106761566
776562,36,1,87.84774780273438,122.0168228149414,193,171.4730224609375,95.90363311767578,36.59280014038086,177.5131072998047,179.0,138.4896697998047,40.12685012817383,145.5511016845703,8.435670852661133,162.5933380126953,12.10834503173828,175.6201629638672,2.719705581665039,48.19696044921875,11.388538360595703,300.0,videos/2025-08-27_776562_atbat_36_pitch_1_FF_4-Seam_Fastball_none_analyzed.mp4,81.48148148148148
776562,36,2,152.24134826660156,110.0705108642578,206,229.79641723632807,88.31477355957031,31.76811790466309,175.69989013671875,197.0,103.8608856201172,59.43247222900391,159.31842041015625,8.55738639831543,151.42771911621094,11.297330856323242,126.6894760131836,28.027156829833984,16.551620483398438,10.90561866760254,349.0,videos/2025-08-27_776562_atbat_36_pitch_2_CU_Curveball_none_analyzed.mp4,47.593582887700535
776562,36,3,172.90200805664062,124.67850494384766,197,237.3324584960937,110.27291107177734,36.52068710327149,178.1700897216797,104.0,154.5719757080078,18.374237060546875,134.63137817382812,5.582040309906006,124.7259521484375,7.078535079956055,,,53.251495361328125,7.437828540802002,241.0,videos/2025-08-27_776562_atbat_36_pitch_3_ST_Sweeper_none_analyzed.mp4,95.17045454545456
776562,36,4,106.936767578125,108.08139038085938,200,276.3395690917969,97.38297271728516,30.469486236572266,179.61386108398438,153.0,138.33419799804688,29.224023818969727,132.9792938232422,41.935733795166016,64.45088195800781,1.194231033325195,,,25.255859375,11.177884101867676,232.0,videos/2025-08-27_776562_atbat_36_pitch_4_SL_Slider_strikeout_analyzed.mp4,46.6996699669967
776562,37,1,175.89724731445312,113.72618865966795,493,204.0394744873047,,,,,,,,,,,,,,,,videos/2025-08-27_776562_atbat_37_pitch_1_CU_Curveball_none_analyzed.mp4,37.527352297593
776562,37,2,86.30282592773438,114.31379699707033,177,92.14366912841795,93.3390655517578,17.202566146850586,160.8085479736328,158.0,155.13504028320312,4.483508110046387,152.0469512939453,31.498384475708008,142.78390502929688,12.690699577331545,128.39796447753906,46.28957748413086,37.979225158691406,5.606632709503174,361.0,videos/2025-08-27_776562_atbat_37_pitch_2_FC_Cutter_none_analyzed.mp4,86.36363636363636
776562,37,3,8.486306190490723,88.19721221923828,176,59.457706451416016,90.21439361572266,13.989660263061523,164.17982482910156,156.0,155.83670043945312,6.63778018951416,140.35125732421875,30.248647689819336,135.42279052734375,7.202906608581543,74.21251678466797,27.16923713684082,75.17872619628906,4.672895431518555,486.0,videos/2025-08-27_776562_atbat_37_pitch_3_CU_Curveball_none_analyzed.mp4,100.0
776562,37,4,100.24258422851562,106.2545166015625,180,87.09002685546875,103.69461059570312,31.868803024291992,175.5307159423828,167.0,160.00384521484375,11.80643081665039,124.8187026977539,10.9955472946167,74.60746765136719,24.0832748413086,108.50420379638672,27.09054183959961,63.34352111816406,6.593452453613281,370.0,videos/2025-08-27_776562_atbat_37_pitch_4_FC_Cutter_none_analyzed.mp4,87.26415094339622
776562,37,5,105.9423370361328,99.88645935058594,178,81.68421936035156,99.48409271240234,26.518985748291016,179.28482055664062,168.0,146.29766845703125,20.516149520874023,112.74874114990234,30.38821601867676,123.1693878173828,30.48030471801757,88.17472839355469,56.586212158203125,18.457733154296875,7.080522060394287,366.0,videos/2025-08-27_776562_atbat_37_pitch_5_SL_Slider_field_out_analyzed.mp4,93.4010152284264
776562,3,1,89.74079132080078,122.19680786132812,175,96.95500946044922,84.50106048583984,39.301082611083984,178.82879638671875,142.0,160.54554748535156,18.561857223510746,131.32131958007812,10.742810249328612,151.33123779296875,14.397660255432127,169.82920837402344,11.390759468078612,37.56434631347656,8.86694049835205,308.0,videos/2025-08-27_776562_atbat_3_pitch_1_CU_Curveball_none_analyzed.mp4,86.03351955307262
776562,3,2,147.71974182128906,109.50154113769533,201,200.47628784179688,92.25788879394533,31.461647033691406,179.81654357910156,197.0,134.75852966308594,36.90941619873047,138.12908935546875,19.32709503173828,150.9602813720703,7.165005683898926,121.34982299804688,62.908233642578125,4.668624877929688,8.721996307373047,353.0,videos/2025-08-27_776562_atbat_3_pitch_2_FS_Split-Finger_none_analyzed.mp4,100.0
776562,3,3,97.8093719482422,121.5452117919922,177,135.13267517089844,66.18071746826172,39.38035583496094,179.2425537109375,24.0,145.9448699951172,25.23967361450196,124.76760864257812,16.821264266967773,123.4141082763672,36.971588134765625,154.8271026611328,24.22878646850586,41.70906066894531,9.067408561706545,367.0,videos/2025-08-27_776562_atbat_3_pitch_3_CU_Curveball_none_analyzed.mp4,95.36585365853658
776562,3,4,152.073486328125,120.86393737792967,204,101.1267318725586,92.41419219970705,36.24848556518555,175.08969116210938,180.0,128.78082275390625,39.292213439941406,135.517578125,8.43027114868164,165.29225158691406,7.314888477325439,170.83261108398438,9.037368774414062,59.09083557128906,12.242960929870604,327.0,videos/2025-08-27_776562_atbat_3_pitch_4_FC_Cutter_none_analyzed.mp4,96.08938547486034
776562,3,5,167.2323760986328,133.75218200683594,208,104.152099609375,97.41219329833984,34.938621520996094,179.05517578125,119.0,167.35272216796875,12.600502014160156,149.1381072998047,7.5805439949035645,168.68873596191406,9.36636447906494,170.26539611816406,3.953964948654175,42.55223083496094,8.15196704864502,311.0,videos/2025-08-27_776562_atbat_3_pitch_5_FS_Split-Finger_none_analyzed.mp4,82.0
776562,3,6,148.04833984375,109.74092864990234,204,110.2324676513672,95.61324310302734,31.41636657714844,173.23678588867188,188.0,146.65493774414062,19.66049194335937,133.7364044189453,7.87645149230957,134.76290893554688,6.352506637573242,116.3842544555664,44.25133514404297,52.03392028808594,9.564739227294922,397.0,videos/2025-08-27_776562_atbat_3_pitch_6_FF_4-Seam_Fastball_none_analyzed.mp4,85.29411764705883
776562,3,7,114.56110382080078,95.11514282226562,176,165.14181518554688,62.64841842651367,39.175079345703125,174.2951202392578,152.0,100.40853118896484,53.97540283203125,130.7275848388672,20.197084426879883,155.5714874267578,13.885557174682615,147.58045959472656,14.31630516052246,87.6988754272461,13.434457778930664,270.0,videos/2025-08-27_776562_atbat_3_pitch_7_CU_Curveball_none_analyzed.mp4,75.12562814070351
776562,3,8,77.39215850830078,103.4472198486328,176,111.05028533935548,78.20452880859375,26.965267181396484,156.77955627441406,159.0,144.95916748046875,11.1354341506958,143.90585327148438,18.83099174499512,155.43496704101562,13.584237098693848,115.0743179321289,40.25374984741211,57.97940826416016,9.25955867767334,356.0,videos/2025-08-27_776562_atbat_3_pitch_8_SL_Slider_strikeout_analyzed.mp4,100.0
776562,4,1,176.2230987548828,128.51739501953125,199,192.7213592529297,89.22525787353516,38.545997619628906,176.2230987548828,139.0,133.40499877929688,41.02145004272461,113.94566345214844,35.99772262573242,132.68533325195312,31.26779556274414,160.59805297851562,17.67500877380371,2.59674072265625,10.455382347106934,420.0,videos/2025-08-27_776562_atbat_4_pitch_1_FF_4-Seam_Fastball_none_analyzed.mp4,60.42857142857143
776562,4,2,177.0453338623047,86.89856719970703,170,155.46812438964844,72.8452377319336,35.157493591308594,177.0453338623047,167.0,81.61528015136719,60.24520492553711,143.99522399902344,33.92774963378906,133.2040252685547,28.204753875732425,79.6133041381836,33.97699737548828,97.95245361328124,14.703777313232422,340.0,videos/2025-08-27_776562_atbat_4_pitch_2_FS_Split-Finger_none_analyzed.mp4,99.43502824858756
776562,4,3,113.52471160888672,121.65464782714844,182,92.37284088134766,85.15392303466797,32.021324157714844,178.7974853515625,155.0,102.12171936035156,45.91384506225586,138.9777069091797,17.4998779296875,134.94847106933594,10.928302764892578,166.0653839111328,10.880345344543455,21.04454040527344,8.748129844665527,336.0,videos/2025-08-27_776562_atbat_4_pitch_3_CU_Curveball_none_analyzed.mp4,94.9438202247191
776562,4,4,108.29874420166016,114.66056823730467,694,133.50975036621094,,,,,,,,,,,,,,,,videos/2025-08-27_776562_atbat_4_pitch_4_ST_Sweeper_none_analyzed.mp4,47.98728813559322
776562,4,5,149.87359619140625,130.31016540527344,200,231.47694396972656,115.8203353881836,35.010520935058594,177.86199951171875,184.0,174.83355712890625,1.9845999479293823,170.37139892578125,3.4378325939178467,170.64707946777344,8.74581241607666,116.24315643310548,25.08945083618164,8.950180053710938,7.012601852416992,291.0,videos/2025-08-27_776562_atbat_4_pitch_5_FF_4-Seam_Fastball_field_out_analyzed.mp4,80.6282722513089
776562,8,1,130.22824096679688,108.55094909667967,194,125.89186096191406,89.65190887451172,40.630348205566406,174.446044921875,124.0,139.7168426513672,20.47354507446289,152.14291381835938,18.21567153930664,79.83372497558594,53.62526321411133,98.36016082763672,39.50472640991211,47.972259521484375,12.091060638427734,293.0,videos/2025-08-27_776562_atbat_8_pitch_1_CU_Curveball_none_analyzed.mp4,83.06010928961749
776562,8,2,100.49940490722656,123.3152847290039,176,116.15553283691406,90.65926361083984,36.39226531982422,179.0904083251953,126.0,139.21902465820312,21.54446792602539,140.76864624023438,5.712953090667725,165.4836883544922,2.965635299682617,127.27742767333984,60.56968307495117,34.2425537109375,6.733992099761963,618.0,videos/2025-08-27_776562_atbat_8_pitch_2_FS_Split-Finger_none_analyzed.mp4,92.10526315789474
776562,8,3,113.60051727294922,139.1187744140625,182,92.08643341064452,118.438232421875,36.38249206542969,174.87867736816406,179.0,171.7127685546875,1.8649067878723145,173.92298889160156,1.7306034564971924,176.6186065673828,2.6270408630371094,176.7066650390625,1.66608726978302,3.332382202148437,5.30000114440918,280.0,videos/2025-08-27_776562_atbat_8_pitch_3_FC_Cutter_none_analyzed.mp4,75.64766839378238
776562,8,4,116.2452392578125,124.76374053955078,202,241.5067749023437,92.8420867919922,27.418577194213867,175.99281311035156,200.0,146.04461669921875,25.51201057434082,146.2577362060547,19.01355743408203,140.62513732910156,6.391021251678467,171.7994384765625,5.598689079284668,0.003936767578125,4.800183296203613,373.0,videos/2025-08-27_776562_atbat_8_pitch_4_CU_Curveball_strikeout_analyzed.mp4,100.0
776562,9,1,119.15054321289062,115.2549057006836,200,232.56838989257807,95.29666137695312,25.81022453308105,170.86032104492188,199.0,143.74156188964844,23.79082679748535,133.6088104248047,12.40434741973877,138.05767822265625,15.325684547424316,134.0058135986328,26.134822845458984,-8.319000244140625,9.33100128173828,403.0,videos/2025-08-27_776562_atbat_9_pitch_1_CU_Curveball_none_analyzed.mp4,58.4045584045584
776562,9,2,110.59935760498048,121.62709045410156,174,127.6433334350586,127.6928939819336,36.10908889770508,178.9481658935547,56.0,164.09579467773438,12.293627738952637,103.59947967529295,8.313663482666016,70.88156127929688,26.3365421295166,36.03142929077149,3.082456588745117,88.50044250488281,8.663508415222168,239.0,videos/2025-08-27_776562_atbat_9_pitch_2_FC_Cutter_none_analyzed.mp4,62.82722513089005
776562,9,3,92.3379364013672,122.13563537597656,176,87.2748031616211,98.4105987548828,40.69441604614258,179.57986450195312,69.0,139.5169677734375,24.926898956298828,120.10152435302734,44.13900375366211,137.95797729492188,3.236959457397461,166.80056762695312,9.964080810546877,43.4534912109375,11.786612510681152,342.0,videos/2025-08-27_776562_atbat_9_pitch_3_CU_Curveball_none_analyzed.mp4,100.0
776562,9,4,141.96026611328125,116.93096160888672,207,195.3863677978516,86.83743286132812,39.6592903137207,175.4167022705078,195.0,142.3076171875,32.42158126831055,141.54983520507812,7.010766983032227,133.59426879882812,10.257124900817873,171.53549194335938,11.822073936462402,33.30302429199219,10.156991958618164,347.0,videos/2025-08-27_776562_atbat_9_pitch_4_ST_Sweeper_none_analyzed.mp4,100.0
776562,9,5,147.66168212890625,113.87970733642578,703,242.45138549804688,,,,,,,,,,,,,,,,videos/2025-08-27_776562_atbat_9_pitch_5_CU_Curveball_none_analyzed.mp4,36.98924731182795
776562,9,6,126.5134506225586,127.44857025146484,179,97.56608581542967,82.07356262207031,44.78449630737305,175.36602783203125,138.0,78.60336303710938,45.02975463867188,134.9609832763672,9.828696250915527,166.6965789794922,9.632431983947754,173.96087646484375,4.450395107269287,34.78312683105469,10.497491836547852,344.0,videos/2025-08-27_776562_atbat_9_pitch_6_FF_4-Seam_Fastball_walk_analyzed.mp4,92.78350515463916
776454,10,1,104.5605239868164,133.7173614501953,176,92.6468505859375,143.7937469482422,31.43220901489257,179.7963104248047,167.0,177.7471466064453,1.5120837688446045,176.20326232910156,2.4150643348693848,79.00334930419922,77.38865661621094,37.84025955200195,18.47047996520996,3.111480712890625,7.35499382019043,254.0,videos/2025-09-05_776454_atbat_10_pitch_1_ST_Sweeper_none_analyzed.mp4,63.5
776454,10,2,93.93082427978516,109.55065155029295,178,90.22024536132812,90.24913024902344,23.73000144958496,171.1577911376953,175.0,105.70943450927734,48.555206298828125,134.5179901123047,38.587867736816406,119.32754516601562,10.526287078857422,173.37615966796875,8.987546920776367,47.73280334472656,6.583042144775391,274.0,videos/2025-09-05_776454_atbat_10_pitch_2_FF_4-Seam_Fastball_none_analyzed.mp4,41.76829268292683
776454,10,3,87.14629364013672,108.31253051757812,176,87.05693817138672,88.09899139404297,23.33412742614746,166.42747497558594,173.0,88.95365905761719,56.65363311767578,138.14584350585938,35.953277587890625,139.25628662109375,13.83008861541748,118.42086029052734,43.45253372192383,32.900360107421875,5.628227710723877,396.0,videos/2025-09-05_776454_atbat_10_pitch_3_ST_Sweeper_none_analyzed.mp4,100.0
776454,10,4,68.92987823486328,102.6528549194336,183,59.80928039550781,87.57530212402344,10.799747467041016,163.0320281982422,155.0,147.73379516601562,11.12301540374756,131.72943115234375,39.91051864624024,118.72789001464844,9.51537799835205,108.10631561279295,46.83527374267578,39.56014251708984,6.455731391906738,375.0,videos/2025-09-05_776454_atbat_10_pitch_4_FF_4-Seam_Fastball_none_analyzed.mp4,100.0
776454,10,5,74.79474639892578,108.6034164428711,179,97.85359191894533,96.53496551513672,42.90794372558594,178.2351837158203,154.0,168.37774658203125,9.838030815124512,136.34683227539062,5.343498706817627,77.93487548828125,14.200450897216797,,,32.451385498046875,7.078676700592041,219.0,videos/2025-09-05_776454_atbat_10_pitch_5_SL_Slider_field_out_analyzed.mp4,56.31313131313132
776454,11,1,83.19840240478516,103.7025909423828,176,90.7787628173828,86.71795654296875,11.998923301696776,162.8475799560547,153.0,146.67953491210938,10.01308536529541,147.9332733154297,25.296586990356445,129.4138641357422,17.14101219177246,106.55037689208984,49.476070404052734,32.344024658203125,4.812607288360596,395.0,videos/2025-09-05_776454_atbat_11_pitch_1_FF_4-Seam_Fastball_none_analyzed.mp4,89.36651583710407
776454,11,2,162.38546752929688,124.17396545410156,310,121.6963348388672,102.22589111328124,35.210166931152344,179.91152954101562,235.0,150.85012817382812,16.30910873413086,159.7431182861328,12.020872116088867,115.30792999267578,21.381628036499023,143.95135498046875,24.79309463500977,36.99072265625,8.63329792022705,453.0,videos/2025-09-05_776454_atbat_11_pitch_2_FS_Split-Finger_none_analyzed.mp4,62.53443526170799
776454,11,3,85.31828308105469,104.9460678100586,176,91.68392944335938,91.34307098388672,15.157159805297852,161.59039306640625,156.0,157.33969116210938,2.89455795288086,136.72955322265625,29.53631401062012,135.5617218017578,18.675716400146484,107.34426879882812,65.68331909179688,23.103240966796875,6.108821868896484,351.0,videos/2025-09-05_776454_atbat_11_pitch_3_CU_Curveball_none_analyzed.mp4,68.5546875
776454,11,4,101.12533569335938,110.82664489746094,175,83.88089752197266,87.75654602050781,10.330662727355955,161.93917846679688,151.0,144.7001190185547,12.643134117126465,131.4879913330078,34.8679313659668,123.64978790283205,28.594507217407227,121.85861206054688,38.44681167602539,45.04325866699219,6.083986759185791,435.0,videos/2025-09-05_776454_atbat_11_pitch_4_FF_4-Seam_Fastball_none_analyzed.mp4,100.0
776454,11,5,77.78995513916016,100.1992645263672,174,84.74154663085938,92.65191650390624,12.273150444030762,168.1195526123047,151.0,150.24205017089844,9.318244934082031,134.25311279296875,28.446996688842773,133.7104949951172,20.715595245361328,93.26455688476562,42.19644546508789,39.428314208984375,10.485946655273438,421.0,videos/2025-09-05_776454_atbat_11_pitch_5_CU_Curveball_none_analyzed.mp4,96.11872146118722
776454,11,6,127.93032836914062,101.2737045288086,178,68.05718231201172,97.7306137084961,19.262889862060547,176.948974609375,163.0,93.3723602294922,61.10075378417969,149.64569091796875,18.08449363708496,108.2704849243164,10.17877960205078,97.62781524658205,41.412635803222656,40.212249755859375,5.854387283325195,440.0,videos/2025-09-05_776454_atbat_11_pitch_6_FS_Split-Finger_none_analyzed.mp4,98.66071428571428
776454,11,7,105.10250854492188,131.71078491210938,181,70.18623352050781,95.89657592773438,22.041757583618164,162.35748291015625,177.0,118.33390808105467,28.58366584777832,137.98544311523438,25.95272827148437,132.46804809570312,17.99287986755371,165.55093383789062,9.876155853271484,49.38512420654297,4.184588432312012,422.0,videos/2025-09-05_776454_atbat_11_pitch_7_FC_Cutter_strikeout_analyzed.mp4,100.0
776454,12,1,35.07425308227539,114.93238067626952,761,189.8105926513672,,,,,,,,,,,,,,,,videos/2025-09-05_776454_atbat_12_pitch_1_FF_4-Seam_Fastball_none_analyzed.mp4,67.88413098236776
776454,12,2,70.08261108398438,88.09683990478516,177,82.72920227050781,45.99525451660156,42.30546569824219,151.58859252929688,160.0,144.55255126953125,5.080193996429443,136.00038146972656,26.3529109954834,149.069091796875,28.733034133911133,109.46247863769533,41.28285598754883,43.843505859375,8.851531028747559,399.0,videos/2025-09-05_776454_atbat_12_pitch_2_FC_Cutter_single_analyzed.mp4,100.0
776454,13,1,155.02816772460938,67.87086486816406,189,63.71345138549805,55.83878326416016,41.56318664550781,166.8579864501953,178.0,111.29441833496094,52.882843017578125,138.59410095214844,30.84825134277344,135.42938232421875,11.416898727416992,52.21089172363281,35.28156280517578,5.861602783203125,8.866476058959961,424.0,videos/2025-09-05_776454_atbat_13_pitch_1_CU_Curveball_none_analyzed.mp4,100.0
776454,13,2,121.66394805908205,110.09868621826172,180,69.46383666992188,123.5975570678711,41.35716247558594,179.09280395507812,57.0,147.9244384765625,22.90694236755371,37.74129867553711,24.42244529724121,87.4730453491211,64.22278594970703,170.78204345703125,5.4840989112854,106.21408081054688,9.149663925170898,280.0,videos/2025-09-05_776454_atbat_13_pitch_2_FF_4-Seam_Fastball_none_analyzed.mp4,66.66666666666666
776454,13,3,96.6724624633789,70.68238067626953,179,97.79991149902344,70.90767669677734,51.2016716003418,175.57839965820312,174.0,159.8271942138672,15.049542427062988,135.41273498535156,25.869762420654297,109.36621856689452,18.08747100830078,44.19884490966797,24.34530258178711,-1.3786163330078125,8.648198127746582,376.0,videos/2025-09-05_776454_atbat_13_pitch_3_FF_4-Seam_Fastball_none_analyzed.mp4,91.70731707317074
776454,13,4,112.9864273071289,107.34634399414062,182,87.47720336914062,60.916805267333984,38.46459579467773,170.69882202148438,174.0,89.11994934082031,57.29934310913086,133.6568603515625,37.88533020019531,129.83135986328125,8.872354507446289,138.86961364746094,44.39531707763672,34.41990661621094,7.344330310821533,446.0,videos/2025-09-05_776454_atbat_13_pitch_4_FF_4-Seam_Fastball_none_analyzed.mp4,100.0
776454,13,5,103.12660217285156,105.05447387695312,645,118.32331848144533,,,,,,,,,,,,,,,,videos/2025-09-05_776454_atbat_13_pitch_5_SL_Slider_none_analyzed.mp4,70.0
776454,13,6,120.40530395507812,98.2529296875,479,127.77005767822266,,,,,,,,,,,,,,,,videos/2025-09-05_776454_atbat_13_pitch_6_ST_Sweeper_strikeout_analyzed.mp4,71.06227106227107
776454,19,1,86.42010498046875,96.60527801513672,422,221.3747711181641,,,,,,,,,,,,,,,,videos/2025-09-05_776454_atbat_19_pitch_1_FC_Cutter_none_analyzed.mp4,65.12345679012346
776454,19,2,88.37639617919922,145.89515686035156,176,86.31718444824219,143.55471801757812,32.3739128112793,179.9557647705078,170.0,179.08958435058594,0.7282260656356812,174.6285858154297,6.640398025512695,147.93357849121094,18.8203239440918,114.25623321533205,60.329708099365234,0.5753631591796875,7.934697151184082,259.0,videos/2025-09-05_776454_atbat_19_pitch_2_FC_Cutter_none_analyzed.mp4,63.76811594202898
776454,19,3,118.09986877441406,107.05089569091795,465,193.1512756347656,91.77169036865234,54.28207015991211,179.8186798095703,352.0,174.3495635986328,3.292161226272583,154.56581115722656,12.967084884643556,129.2353057861328,24.62934303283692,119.22633361816406,28.26768112182617,22.7606201171875,10.97035026550293,598.0,videos/2025-09-05_776454_atbat_19_pitch_3_CU_Curveball_none_analyzed.mp4,64.27038626609442
776454,19,4,160.6313934326172,120.59725189208984,437,80.08879089355469,,,,,,,,,,,,,,,,videos/2025-09-05_776454_atbat_19_pitch_4_FF_4-Seam_Fastball_none_analyzed.mp4,77.18631178707224
776454,19,5,162.16534423828125,117.71687316894533,412,103.4658432006836,,,,,,,,,,,,,,,,videos/2025-09-05_776454_atbat_19_pitch_5_SL_Slider_strikeout_analyzed.mp4,67.81115879828327
776454,20,1,86.8406982421875,88.94194030761719,90,85.66619110107422,110.47271728515624,15.281243324279783,175.66116333007812,68.0,142.34341430664062,14.052714347839355,76.94091796875,9.982937812805176,75.32276916503906,29.63065719604492,83.9358901977539,45.58941650390625,95.03401184082033,9.193195343017578,451.0,videos/2025-09-05_776454_atbat_20_pitch_1_ST_Sweeper_none_analyzed.mp4,100.0
776454,20,2,78.28347778320312,66.77085876464844,175,81.99285888671875,50.564208984375,36.11418914794922,150.71426391601562,156.0,148.0935821533203,1.7598146200180054,133.5572509765625,36.00404739379883,119.57425689697266,25.35685157775879,56.943359375,35.00288772583008,19.45814514160156,8.744333267211914,398.0,videos/2025-09-05_776454_atbat_20_pitch_2_FF_4-Seam_Fastball_none_analyzed.mp4,100.0
776454,20,3,97.66883850097656,128.1562957763672,176,79.858154296875,89.79597473144531,19.374643325805664,160.00250244140625,161.0,149.99298095703125,8.982120513916016,130.24024963378906,34.97531509399414,155.61962890625,8.088583946228027,162.92323303222656,11.887249946594238,64.39749145507812,4.033243656158447,403.0,videos/2025-09-05_776454_atbat_20_pitch_3_SL_Slider_none_analyzed.mp4,95.73459715639812
776454,20,4,57.50038528442383,102.25912475585938,175,73.73709869384766,87.16708374023438,13.58528995513916,158.89300537109375,154.0,148.46536254882812,6.579565525054932,118.63932800292967,32.835147857666016,139.41944885253906,8.701251029968262,104.4610824584961,35.5048713684082,74.6827621459961,5.197713375091553,464.0,videos/2025-09-05_776454_atbat_20_pitch_4_ST_Sweeper_field_out_analyzed.mp4,100.0
776454,21,1,130.7535858154297,124.9083251953125,180,126.32007598876952,87.03728485107422,37.25203323364258,179.25979614257812,170.0,126.22834777832033,30.57155990600586,136.07264709472656,20.14484977722168,139.02508544921875,4.0012407302856445,171.3792266845703,8.618367195129395,2.854965209960937,8.511434555053711,358.0,videos/2025-09-05_776454_atbat_21_pitch_1_FC_Cutter_none_analyzed.mp4,75.80645161290323
776454,21,2,35.16548538208008,89.98159790039062,199,181.53916931152344,81.7527847290039,37.5721549987793,171.33534240722656,185.0,126.43959045410156,47.78831481933594,122.45882415771484,17.49677276611328,123.90486907958984,24.26139259338379,81.77676391601562,45.15500259399414,39.18479919433594,13.361740112304688,352.0,videos/2025-09-05_776454_atbat_21_pitch_2_CU_Curveball_none_analyzed.mp4,96.50537634408605
776454,21,3,134.35833740234375,107.43032836914062,201,190.6488037109375,105.79322814941406,40.21372604370117,178.25514221191406,76.0,122.74359130859376,43.58310317993164,75.86669921875,7.420433044433594,77.89823913574219,1.3857574462890625,,,120.88427734375,14.317965507507324,233.0,videos/2025-09-05_776454_atbat_21_pitch_3_CU_Curveball_none_analyzed.mp4,70.11173184357543
776454,21,4,167.07749938964844,96.00572204589844,210,191.0164489746093,81.73571014404297,38.16682434082031,177.36611938476562,176.0,125.6932144165039,46.030723571777344,127.52368927001952,13.383530616760254,62.07719421386719,51.53249740600586,109.09317779541016,37.40279769897461,88.67374420166016,16.705562591552734,377.0,videos/2025-09-05_776454_atbat_21_pitch_4_FC_Cutter_none_analyzed.mp4,100.0
776454,21,5,179.6038360595703,90.17340850830078,750,225.80381774902344,,,,,,,,,,,,,,,,videos/2025-09-05_776454_atbat_21_pitch_5_FC_Cutter_walk_analyzed.mp4,27.55474452554745
776454,22,1,141.5282745361328,113.5758819580078,206,224.5599365234375,80.17396545410156,35.55126953125,167.04307556152344,190.0,117.3385009765625,31.89396095275879,133.9678192138672,26.34838485717773,124.929931640625,3.893418073654175,173.1331787109375,7.785275936126709,5.7210845947265625,7.696899890899658,359.0,videos/2025-09-05_776454_atbat_22_pitch_1_SL_Slider_single_analyzed.mp4,100.0
776454,23,1,82.12814331054688,116.69205474853516,206,186.20654296875,90.22541046142578,39.99609756469727,171.0602569580078,146.0,142.1092987060547,34.989139556884766,153.1165313720703,26.591890335083008,143.49810791015625,31.11392402648925,131.80409240722656,36.976261138916016,17.344024658203125,13.468636512756348,320.0,videos/2025-09-05_776454_atbat_23_pitch_1_CU_Curveball_none_analyzed.mp4,56.8904593639576
776454,23,2,158.7138214111328,132.6533966064453,212,179.9949951171875,123.51317596435548,39.46357345581055,179.7972869873047,193.0,176.154296875,2.1462419033050537,176.08946228027344,4.1523919105529785,,,,,3.3239288330078125,10.272984504699709,234.0,videos/2025-09-05_776454_atbat_23_pitch_2_FF_4-Seam_Fastball_none_analyzed.mp4,46.40151515151515
